EN,FR
The remains of the larger coyote-like C. edwardii have been found in the later Pliocene in the Southwestern USA along with C. lepophagus which indicates a descent.,Les restes du plus grand C. edwardii qui ressemble à un coyote ont été trouvés dans les couches du Pliocène supérieur dans le Sud-Ouest des États-Unis aux côtés de C. lepophagus ce qui indique une descendance.
The prescribed readings for the Sunday were from the Epistle to the Romans a warning of false gods and consolation in temptation (1 Corinthians 10:6–13) and from the Gospel of Luke the parable of the Unjust Steward (Luke 16:1–9).,Les lectures prescrites pour ce dimanche sont de l'Épître aux Romains un avertissement contre les faux dieux et la consolation dans la tentation(10; 6–13) et de l'évangile selon Luc la parabole du mauvais intendant (16; 1–9).
The M1 had six roots the M2 four.,La M1 a six racines et la M2 en a quatre.
As such much of the city is built on hillsides with views into the city centre or out to the countryside.,En tant que tel une grande partie de la ville est construite à flanc de colline avec vue sur la ville ou à la campagne.
Secondly the 16th rune (ᛋ) is very small and appears to have been squeezed in as an afterthought.,La rune 16 (sigel ᛋ) est plus petite que les autres : elle semble avoir été rajoutée après coup.
The Theory of the Growth of the Firm .,L’énoncé de base est celui du développement de la firme.
Demobilised in 1946 he returned to run the family business his father having died aged 57 on 24 June 1943 when Thatcher was in Sicily.,Démobilisé en 1946 il retourne s'occuper des affaires familiales son père étant mort à l'âge de 57 ans le 24 juin 1943 alors que Denis est en Sicile.
As an essayist literary critic novelist and poet Nouréini Tidjani-Serpos has published seven books many works and more than a hundred articles in world-renowned magazines.,Essayiste critique littéraire romancier et poète Nouréini Tidjani-Serpos a publié plusieurs ouvrages et plus d’une centaine d’articles dans des revues de renommée mondiale.
Installation of the 32X also requires the insertion of two included electromagnetic shield plates into the Genesis' cartridge slot.,L'installation de la 32X requiert aussi l'insertion dans la fente pour cartouche de la Mega Drive de deux plaques de blindage électromagnétiques fournies.
The School of Architecture has been situated in former naval buildings on Holmen since 1996.,L'école d'architecture a déménagé en 1996 dans d'anciens bâtiments de la marine danoise sur la Base navale de Holmen (en).
"In 2007 the album won the Grammy Award for Best Alternative Music Album with nominations for Album of the Year and Record of the Year for ""Crazy"".","En 2007 l'album remporte le Grammy Award du ""Meilleur album de musique alternative"" et était nommé dans les catégories ""Meilleur album de l'année"" et ""Meilleure chanson de l'année"" pour le titre ""Crazy""."
It is entirely independent of the real Prosper and in parts even shows Pelagian tendencies and sympathies.,Il est entièrement indépendant de Prosper et dans certaines parties montre même des tendances pélagiennes.
Elgin was chartered as a city by the State of Illinois in 1854 and 100 years later became the first city in Illinois to adopt a council-manager form of government.,Elgin a été certifiée comme une ville de l'État de l'Illinois en 1854 et 100 ans plus tard elle est devenue la première ville de l'Illinois à adopter un gouvernement à gérance municipale.
After the fall of the city various squatters lived on the site.,Après la chute de la ville différents occupants ont vécu sur le site.
This was reportedly a happy period for Van Gogh but by early 1883 Hoornik had started drinking again and returned to prostitution.,C'est une période heureuse pour Van Gogh mais au début de l'année 1883 Sien se remet à boire et à se prostituer.
The station building was completed in 1942 after designs by NSB Arkitektkontor.,Le bâtiment a été achevé en 1942 d'après les plans du NSB Arkitektkontor.
From 1792 to 1950 Urk belonged to the province of Noordholland.,Depuis 1792 Urk a appartenu à la province de Hollande-Septentrionale jusqu'en 1950.
The tool's database contained 34417493 entries on anonymous edits (those by users who were not logged in to Wikipedia) between February 7 2002 and August 4 2007.,Selon la FAQ officielle de WikiScanner la base de données de l’outil contient 34 417 493 modifications anonymes ayant été effectuées entre le 7 février 2002 et le 4 août 2007.
Weighing 58 to 67 grams (2.0 to 2.4 oz) it is the largest of the mouse lemurs (genus Microcebus) a group that includes the smallest primates in the world.,Pesant 58 à 67 grammes il est le plus grand des microcèbes (genre Microcebus) un groupe qui comprend les plus petits primates au monde.
"Moreover ""Viking"" never appears in toponymic records.",De plus le mot Viking n'apparait jamais en toponymie.
Between 1403 and 1471 ownership of the castle swapped between the crown and those the reigning monarch chose to grant it to though only for short periods.,Entre 1403 et 1471 la propriété du château passe alternativement de la couronne à ceux auxquels le monarque régnant a choisi de l'accorder mais seulement pour de courtes périodes.
In August 2015 Symantec agreed to sell Veritas to a private equity group led by The Carlyle Group for $8 billion.,En août 2015 Symantec vend ses activités de stockages incluant Veritas pour 8 milliards de dollars à un groupement de fonds d'investissement incluant Carlyle Group et le fonds souverain de Singapour.
In 1705 his application for the Little Council was rejected in favor of his brother Jacques-Francois who did not have his experience in public affairs.,Cette méfiance se manifeste en 1705 lorsque sa candidature au Petit Conseil est écartée au profit de son frère Jacques-François qui n'a pourtant pas son expérience de la chose publique.
This was the first of the silver from what came to be called the Comstock Lode.,C’est d’abord de l’or qui fut découvert dans la région du Comstock Lode.
In 1883 Powell Clayton who served as governor of Arkansas from 1868 to 1871 became the chief promoter of another railroad the Eureka Springs Railway which serviced the resort community of Eureka Springs in Carroll County in northwestern Arkansas.,En 1883 Powell Clayton qui était gouverneur de l'Arkansas de 1868 à 1871 devint le promoteur en chef de l'Eureka Springs Railway lequel desservait le lieu de villégiature d'Eureka Springs du comté de Carroll dans le nord-ouest de l'Arkansas grâce à un embranchement.
Morgan took command of the force and he successfully overcame the first rampart and entered the city.,Morgan reprend le commandement de cette force et ils parviennent à entrer dans la ville passant la première barricade.
The samples were analyzed against known signs of African DNA recreating about 38% of his mother's DNA profile and thus 19% of his own.,Les échantillons ont été analysés par rapport à des signes connus d'ADN africain recréant environ 38 % du profil ADN de sa mère et donc 19 % du sien.
By January 26 German troops had been pushed 100 kilometers away from the city and the Moscow–Leningrad Railroad line had been opened.,Le 26 janvier l'armée allemande avait reculé de 100 km et la ligne Moscou–Leningrad était remise en service.
By 8 July the city had been encircled trapping the garrison who were ordered to hold fast at all costs.,Le 8 juillet la ville était encerclée emprisonnant la garnison qui s'était vue intimer l'ordre de tenir « à tout prix ».
The Primary School (école primaire) from pre school through 5th grade is divided into cycles: cycle 1 (petite section moyenne section and grande section) cycle 2 (CP CE1) and cycle 3 (CE2 CM1 CM2).,À la rentrée 2009 l'école primaire comportait trois classes : maternelle - cycle 1 (petite section et moyenne section) cycle 2 (grande section CP et CE1) et cycle 3 (CE2 CM1 et CM2).
The slowdown during the 1870s led many mills to shut down or convert from pine to spruce.,Le ralentissement des années 1870 provoque la fermeture ou la conversion de la production du pin à l'épinette pour de nombreux établissements.
She was elected to the 5th (2007) as well as the 6th (2011) and the 7th State Duma of the Russian Federation (2016).,Elle a été élue lors de la 5e (en) (2007) et 6e Douma de la fédération russe (en) (2011).
During the August Coup of 1991 Yazov was a member of the State Emergency Committee for which he was removed from his post by Gorbachev.,Pendant le putsch d'août 1991 Iazov est membre du Comité d'État d'urgence raison pour laquelle il est limogé par Gorbatchev.
‘Light’ a poem from the book was selected for the Pushkin Festival in Moscow.,"La ""lumière"" un poème de la livre a été sélectionné pour le Pouchkine Festival de Moscou."
From 1981 he worked as a secretary for the Labour Party; he became acting general secretary in 1986 and was formally appointed to the position in 1987.,À partir de 1981 il exerce la fonction de secrétaire du Parti travailliste dont il devient en 1986 le Secrétaire général par intérim et en 1987 le Secrétaire général.
Mary took a pound of very costly oil of spikenard anointed the feet of Jesus and wiped His feet with her hair and the house was filled with the fragrance of the oil.,Marie ayant pris une livre d’un parfum de nard pur de grand prix oignit les pieds de Jésus et elle lui essuya les pieds avec ses cheveux ; et la maison fut remplie de l’odeur du parfum.
He built a home in town with acreage that stretched northward up River Road which included the site of present-day Meadowbrook Resort.,Il construit une maison dans la ville avec une bande de terrain qui s'étend vers le nord de River Road qui comprend le site actuel du Meadowbrook Resort.
In 1949 Wilhelm Karl Hermann returned from Soviet captivity.,En 1949 Wilhelm Karl Hermann revient de sa captivité en URSS.
The whole plant has a skunklike smell.,Toute la plante dégage une odeur de térébenthine.
The 1st International Urban Sketchers Symposium took place in Portland Oregon USA July 29 – 31 2010.,La première rencontre dans ce but intitulée « 1er symposium International d'Urban Sketchers » eu lieu à Portland dans l'Oregon aux États-Unis du 29 au 31 juillet 2010.
"Coyote Stark (コヨーテ・スターク Koyōte Sutāku romanized as Coyote Starrk in the Japanese media) is the Primera Espada signified by the ""1"" tattooed on the back of his left hand.",Coyote Stark (コヨート・ スターク Koyôto Sutāku?) est le Primera Espada son tatouage se trouve sur sa main gauche dissimulé sous un gant.
In 1903 a female admirer Michiyo Okada (1885-1968) had written to him; apparently influenced by Gerhart Hauptmann's play Einsame Menschen Tayama gave the fan permission to come to Tokyo as a literary pupil.,En 1903 une admiratrice Michiyo Okada (1885-1968) lui écrit; apparemment influencé par la pièce « Les Âmes solitaires » de Gerhart Hauptmann Tayama lui donne la permission de venir à Tokyo comme élève en littérature.
In order to please Marcela Armando decides to hire as his new secretaries both Betty the ugly but brilliant economist and the very attractive but air-headed Patricia.,Pour faire plaisir à Marcela Armando engage comme secrétaire à la fois Betty et Patricia belle mais peu intelligente.
The Unitatus lasts at least until the 30th century according to So Vile a Sin (1997) by Ben Aaronovitch and Kate Orman.,L'Unitatus dure au moins jusqu'au XXXe siècle où elle apparaît dans le livre Qu'un péché est infâme (So Vile a Sin) de Ben Aaronovitch et Kate Orman.
Most of the Mormon polygamous groups can trace their roots to Woolley's legacy.,La plupart des groups mormons polygames peuvent tracer leurs origines à l'héritage de Lorin C. Woolley.
Frustrated by the inattention of the L.A. music scene Art relocated to San Francisco where he fell into the then-burgeoning cowpunk scene.,Frustré par le manque d'intérêt de la scène musicale de L.A. Art emménage à San Francisco où il tome dans la scène cowpunk émergente.
At that time Hideyoshi had just begun fighting Shibata Katsuie and Ieyasu expressed his confidence that the campaign would go smoothly.,À cette époque Hideyoshi vient de commencer la lutte contre Shibata Katsuie et Ieyasu exprime sa confiance que la campagne se déroulera bien.
The Wisconsin Idea holds that the boundaries of the university should be the boundaries of the state and that the research conducted at UW–Madison should be applied to solve problems and improve health quality of life the environment and agriculture for all citizens of the state.,Cette philosophie prône que les frontières de l'université soient celles de l'État et que la recherche pratiquée à Madison soit utilisée pour résoudre des problèmes et améliorer la santé la qualité de vie l'environnement et l'agriculture pour tous les citoyens du Wisconsin.
In June 1937 he lived in the MacDowell Colony in Peterborough New Hampshire one of the many locations where he worked on the play.,Wilder dans les années 1930 a vécu dans la colonie MacDowell de Peterborough au cours du mois de juin 1937 l'un des endroits où Wilder a travaillé à sa pièce.
Scary Stories to Tell in the Dark is an upcoming American horror film directed by André Øvredal from a script co-written by Dan and Kevin Hageman and a screen story by Guillermo del Toro.,Scary Stories to Tell in the Dark est film d'horreur américain à paraître réalisé par André Øvredal  d'après un scénario co-écrit par Dan et Kevin Hageman et une histoire de Guillermo del Toro .
Priscus the commander of the Excubitors chose the moment to reveal his allegiance to Heraclius having apparently secretly conspired for some time.,Priscus le commandant des Excubites choisit ce moment pour rejoindre Héraclius ayant apparement secrètement conspiré depuis quelques temps.
Large amount of such gases can however maintain enough pressure to drive the fission products to the ground.,Une grande quantité de ces gaz peut cependant maintenir une pression suffisante pour conduire les produits de fission dans le sol.
He has interpreted the final heading of the ship straight due north as a failed attempt to reach the shallows at Spitbank only a few hundred metres away.,Il interprète le dernier virage du navire vers le nord comme une tentative de rejoindre les hauts-fonds quelques centaines de mètres plus loin.
In addition her repertoire includes Cinderella Ondine Marguerite and Armand Five Brahms Waltzes in the Manner of Isadora Duncan Homage to the Queen and A Wedding Bouquet.,Son répertoire inclut en outre Cendrillon Ondine Marguerite et Armand cinq valses de Brahms à la Manière de Isadora Duncan Homage to the Queen et A Wedding Bouquet.
This would facilitate a quick turnaround time for departure and the incoming loco could then wait in the sidings to repeat the changeover with the next terminating service.,Cela permettait d'accélérer le temps de réponse pour le départ et la locomotive entrante pouvait alors attendre dans les voies d’évitement pour répéter le changement avec le prochain train.
He became a pro-Japanese activist and wrote various poems in praise of Japanese Imperialism in the late colonial period.,Il devient alors un activiste pro-japonais et écrit de nombreux poèmes élogieux sur l'impérialisme japonais pendant l'occupation de la Corée.
This list of countries by largest historical GDP shows how the membership and rankings of the world's ten largest economies has changed.,Ce classement des pays selon leur PIB montre comment l'appartenance et le rang des dix plus grandes économies du monde ont changé.
Five children came from that union.,Cinq enfants sont issus de cette union.
Following the first game of the renewal in 2013 Brandon brought the future of the series into question by stating that he intended to conduct a thorough review of the series.,À la suite du premier match de 2013 après le renouvellement de contrat Brandon remet en question l'avenir des séries avançant qu'il compte refondre minutieusement l’événement.
Jacques Van Rillaer is the author of Les Illusions de la Psychanalyse (1980) and co-author Le Livre Noir de la psychanalyse (2005) criticising the theories of Sigmund Freud as pseudoscientific.,Jacques Van Rillaer est l'auteur de l'œuvre Les Illusions de la psychanalyse (1980) et coauteur du Le Livre noir de la psychanalyse (2005) critiquant les théories de Sigmund Freud comme étant pseudo-scientifiques.
On reaching adolescence they were compelled to undergo an initiation involving LSD: while under the influence of the drug the child would be left in a dark room alone apart from visits by Hamilton-Byrne or one of the psychiatrists from the group.,Au stade embryonnaire de l’adolescence  on les force à absorber du LSD puis on les confine à l’isolement dans une pièce obscure dépourvue de lumière ; les seules visites qu’ils reçoivent sont celles d’Anne Hamilton-Byrne ou alternativement de l'un des psychiatres de la secte.
Victor endeavored to show his zeal for his new religion by writing against his former coreligionists.,Victor s'est efforcé de montrer son zèle pour sa nouvelle religion en écrivant contre ses anciens coreligionnaires.
The lake is one of the most distinctive landmarks of Colombo and was used for centuries by colonists to defend the city.,Le lac constitue l'un des points de repère les plus connus de Colombo et fut longtemps utilisé par les colonisateurs pour défendre la ville.
Ahaetulla fronticincta however feeds exclusively on fish striking its prey from branches overhanging water.,Ahaetulla fronticincta est un serpent-liane se nourrissant exclusivement de poissons qu'il attrape à partir des branches surplombant les plans d'eau.
After this college got significant reforms in functioning and infrastructure.,Associé à une politique progressiste il a fait d'importantes réformes dans le domaine de l'éducation et des infrastructures.
Desmond tries to convince Locke that the station is real with data from the Pearl but Locke breaks the computer anyway so he can't stop the countdown.,Desmond tente de convaincre Locke que le rôle de la station est réel grâce aux données trouvées dans la station « La Perle » mais Locke a cassé l'ordinateur et ne peut arrêter le compte à rebours.
The prototype of these variable stars Beta Cephei shows variation in apparent magnitude from +3.16 to +3.27 with a period of 4.57 hours.,Le prototype de ces étoiles variables Beta Cephei présente une variation de sa magnitude apparente de +316 à +327 sur une période de 457 heures.
It was promoted by the High Mechanical Committee (HCM) with the decisive support of the Federation of Mechanical Industries (FIM) the Technical Center of Mechanical Industries (CETIM) and the University Association in Mechanics (AUM) for the academic part.,Elle a été impulsée par le Haut Comité Mécanique (HCM) avec le soutien décisif de la Fédération des Industries Mécaniques (FIM) du Centre Technique des Industries Mécaniques (CETIM) et de l'Association Universitaire en Mécanique (AUM) pour la partie académique.
Green Planet : Magazine based on ecology.,Green Planet : le magazine consacré à l'écologie.
Prescription and medical formulation of low-dose naltrexone in the UK are unlicensed in the treatment of multiple sclerosis.,La prescription et la formulation médicale de naltrexone à faible dose au Royaume-Uni ne sont pas autorisées dans le traitement de la sclérose en plaques.
After graduation he went to work for the publishing company Kawade Shobo but that company went bankrupt a couple of years later.,Après ses études il travaille pour la maison d'édition Kawade Shobo mais cette société fait faillite quelques années plus tard.
It has been used as a high-class restaurant and cocktail bar.,Elle est utilisée comme hall d’exposition et de café bar.
To address these problems the mining voids were grouted and a floating road was constructed using a complex system of geotextiles and geogrids to prevent the road from sinking.,Pour remédier à ces problèmes les trous d'extraction minière furent comblés et une route flottante fut construite en utilisant un système complexe de géotextiles et de géogrilles pour empêcher la route de s'effondrer.
The show was canceled after suffering from poor ratings and the effect of major content changes over the course of its single season (19 episodes).,Le spectacle a été annulé après avoir souffert de mauvaises critiques et des effets des modifications majeures de contenu au cours de sa seule saison comportant 19 épisodes.
Reynolds portrays Buddy Lee Stryker aka B.L. a Vietnam war vet and retired New Orleans police officer who has moved back home to the other side of the tracks in Palm Beach Florida and is working as a private investigator.,La série met en scène Burt Reynolds dans le rôle de B.L. Stryker un vétéran de la guerre du Viêt Nam et ancien flic de la Nouvelle-Orléans qui déménage à Palm Beach pour travailler en tant que détective privé.
Nothing is known concerning the Jews during the period of the grand princes except that they lived in the country and engaged in commerce there.,On dispose de peu d'informations concernant les Juifs au cours de la période féodale de la Vajda si ce n'est qu'ils vivaient dans le pays et étaient investis dans le commerce.
Following their successful visit to the 2007 SXSW festival in Austin Texas the band released Transatlantic KK a variation of the second studio album Into the Plateau on the New York-based Simple Social Graces label.,Après leur participation au festival SXSW d'|Austin]] en 2007 le groupe publie l'EP Transatlantic KK une variation de leur deuxième album Into the Plateau au label Simple Social Graces.
"In 2013 the Group changed its name to its present one: ""Braas Monier Building Group"".",En 2013 le groupe change son nom en Braas Monier Building Group.
This treacherous attack killed Tenser and Otiluke while Robilar and Rary fled to the deserts of the Bright Lands.,Après l'attaque Tenser et Otiluke sont morts tandis que Robilar et Rary fuient dans le désert des Terres Étincelantes.
"Windows 10 Mobile version 1511 codenamed ""Threshold 2"" is the first release of Windows 10 Mobile.","Windows 10 version 1511 codé ""Threshold 2"" est la première version de Windows 10 Mobile."
Currently there are more than ten surfspots known on the island.,Il y a actuellement plus de 10 spots sur l'île.
The phenomenon was first described by Francis Galton in 1880 but has since remained largely unstudied.,Le phénomène a été décrit pour la première fois par Francis Galton en 1880 mais est resté largement non étudié depuis.
However at the seminary where he learned about the principles of counterpoint of the sixteenth-century polyphonic masters his true calling – music – came to light.,Cependant au séminaire où il apprend les principes du contrepoint des maîtres polyphoniques du XVIe siècle il découvre sa véritable vocation : il sera musicien.
He does not recall his gift but giving them his blessing promises never more to cross their happiness.,Il refuse de reprendre son don mais en leur donnant sa bénédiction il promet de ne jamais plus se mettre en travers de leur bonheur.
On 22 June 1940 France signed an armistice with Germany.,Le 22 juin 1940 la France signe l’armistice avec l’Allemagne.
After an early attempt at co-operation between the BBC and Beecham they went their separate ways; the BBC established the BBC Symphony Orchestra under Adrian Boult and Beecham together with Malcolm Sargent founded the London Philharmonic Orchestra.,Après une première tentative de coopération entre la BBC et Beecham ils suivent des chemins différents ; la BBC crée le BBC Symphony Orchestra sous la direction d'Adrian Boult et Beecham avec Malcolm Sargent fonde le London Philharmonic Orchestra.
Rekindling the fires Tomb succeeded in getting David's engine working again and with Cannon at the wheel the torpedo boat steamed up the channel to safety.,Ravivant les feux Tomb réussit à refaire fonctionner les moteurs du David et avec Cannon aux commandes la vedette lance-torpilles rebroussa chemin pour se mettre en sécurité.
It is usually cooked in a bain-marie on a stove top or in the oven in a water bath.,Elle est habituellement cuite au bain-marie sur une cuisinière ou au four dans un bain d'eau.
Later his oldest sister would also die from mental disorders.,Plus tard sa sœur aînée succombera également à des désordres mentaux.
Stingray Group Inc. (formerly Stingray Digital and Stingray Digital Group) is a publicly traded Canadian media and entertainment company based in Montreal Quebec with offices in the United States the United Kingdom the Netherlands Switzerland France Israel Australia and South Korea.,Stingray Digital Group est cotée à la bourse Canadienne de médias et de divertissement de la compagnie basée à Montréal au Québec avec des bureaux aux États-Unis le Royaume-Uni les Pays-Bas la Suisse la France Israël l'Australie et la Corée du Sud.
After 1491 King John II started sponsoring the building of the monastery which he commissioned Diogo de Boitaca (or Boytac) an architect of unknown origin possibly French.,À partir de 1491 le roi Jean II s’intéresse au projet et finance la construction du monastère y employant Diogo de Boitaca un architecte d’origine française (connu également sous le nom de Boytac).
Make the magnetization visible by means of a pendulum.,Rendre la magnétisation visible avec un pendule.
2003: Sybase launches the “Unwired Enterprise” strategy.,Novembre 2003 : Sybase lance sa stratégie “Unwired Enterprise”.
In early 2010 the city had 22 hotels with a total of 1064 rooms.,Au début de l'année 2010 la ville comptait 22 hôtels soit un total de 1 064 chambres.
"In the others there are too many poor!"" according to Le Rappel of 16 April 1871.","Dans les autres il y a trop de pauvres ! "" selon Le Rappel du 16 avril 1871."
She has an eyepatch over her right eye and her left bunny-ear has a scar.,Elle a un cache sur l'œil gauche et son oreille de lapin gauche a une cicatrice.
Peter Amigo the then-Bishop of Southwark refused Petre the sacraments in his diocese shortly thereafter.,Peter Amigo alors évêque de Southwark lui refusa les sacrements dans son diocèse peu de temps après.
English colonists were generally organized into militia companies and their colonies had no regular military presence beyond a small number in some of the communities of Newfoundland.,Les colons anglais étaient généralement organisés en milice et leurs colonies ne disposaient pas d'une présence militaire professionnelle sauf en petit nombre dans certaines communautés de Terre-Neuve.
He then starred in sports movie Pacemaker where he played a marathon runner.,Il joue ensuite dans le film sportif Pacemaker (en) où il interprète un coureur de marathon.
It debuted in late March 2009 on ABC but was cancelled on May 19 2009 after six episodes.,Lancée fin mars 2009 sur ABC elle est cependant annulée le 19 mai 2009 après seulement 6 épisodes diffusés.
On March 12 1864 Grant was appointed general-in-chief of the United States Army and moved his headquarters to the eastern theater in Virginia.,Le 12 mars 1864 Gant est nommé général en chef de l'armée des États-Unis et déménage son quartier général sur le théâtre occidental en Virginie.
Ross suspected that land lay to the east of the Barrier but was unable to confirm this.,Ross pense qu'une terre existe également à l'est de la barrière mais il ne réussit pas à le confirmer.
She studied in the Zürcher Kunstgymnasium and in the Dimitri Schule in Verscio both in Switzerland.,Elle a étudié au Conservatoire de Lausanne et à l’école Dimitri de Verscio (Tessin).
In 1913 Omegna was connected with Pallanza by an electrical tramway line.,En 1913 Omegna était relié à Verbania par une ligne électrique de tramway.
However it appears that Yamamoto may have been more angry over the loss of one of his battleships (Hiei) than he was over the abandonment of the supply mission and failure to completely destroy the U.S. force.,Il semble cependant que Yamamoto était plus irrité par la perte d'un de ses cuirassés que par l'abandon de la mission de bombardement et la non-destruction des forces américaines.
The negative multinomial distribution a generalization of the negative binomial distribution.,La loi multinomiale négative généralise la loi binomiale négative.
Thus a few months after Paine's pamphlet was published Townsend volunteered for a logistics post in the Continental Army which would not require him to kill.,Ainsi quelques mois après la publication de la nouvelle version de Sens Commun Townsend se porta volontaire pour un poste de logistique au sein de l'Armée Continentale un poste où il ne serait pas amener à tuer.
In a 1986 interview Madonna said that the mood on the song was inspired by a different facet of her image makeover and her desire to focus on something different.,En 1986 lors d'une interview Madonna dit que la disposition sur la chanson est inspirée de différentes facettes de sa transformation et son désir de se concentrer sur quelque chose de différent.
Although unofficial in nature being bestowed by the city of Liège and not the state such was the national pride and prestige surrounding the valiant 1914 defence of the city that the medal was allowed for wear on the military uniform.,Bien que de caractère non officiel étant décernée par la ville de Liège et non par l'État telle était la fierté nationale et le prestige entourant la vaillante défense de la ville que son port fut toléré sur l'uniforme militaire.
Neither Louis nor any member of his family used the surname de Brienne.,En tout état de cause ni lui ni aucun membre de sa famille n'a porté le patronyme de Brienne.
The actual assaults were delivered by the corps of Marshal Michel Ney and General of Division (Major General) Jean Reynier but after much fierce fighting they failed to dislodge the allied forces and were driven off after having lost 4500 men against 1250 Anglo-Portuguese casualties.,Les assauts sont livrés par les corps d'armée du maréchal Ney et du général Reynier mais malgré un combat extrêmement violent les Français ne parviennent pas à déloger les forces alliées et sont repoussés avec des pertes se montant à 4 500 morts ou blessés contre des pertes anglo-portugaises d’environ 1 250 hommes.
Uniface Version 5 (1990): Uniface 5 enabled client/server deployment with the introduction of remote database access through Polyserver.,Version Uniface 5 (1990) Uniface 5 permet le déploiement client/serveur avec l'introduction des accès distants à la base de données via le Polyserver.
"Notes: ""% change"" refers to change from previous election * Party did not nominate candidates in the previous election.","Notes : ""% changement"" indique le changement depuis l'élection précédente * Le parti ne présente pas de candidats lors de l'élection précédente."
These resources are not uniformly distributed over the earth so some countries have larger reserves than others.,Ces ressources ne sont pas réparties uniformément sur la terre de sorte que certains pays ont des réserves plus importantes que d'autres.
They are banned from public events if spectators include unrelated men.,Elles sont interdites de manifestations publiques si les spectateurs comprennent des hommes sans relation avec elles.
Semple wrote two novels with themes relating to labor movement called The Strike and Society.,Etta Semple rédige deux romans en lien avec la classe ouvrière The Strike et Society.
Minakata in this work has also collected local lore around Japan regarding aquatic snakes capable of killing humans.,Minakata a également réuni un certain nombre de connaissances sur les traditions locales partout au Japon concernant les serpents aquatiques capables de tuer les humains.
Dispersed camping is permitted at previously disturbed sites though campfires are not allowed.,Le camping est possible à condition de ne pas perturber les sites bien que les feux de camp ne soient pas autorisés.
There are also two older buildings that slightly break the perfect alignment of the street the numbers 21 and 23 : they correspond to the eastern part of the ancient rue de la Sirène.,On peut toutefois remarquer deux immeubles plus anciens qui rompent légèrement l'alignement parfait de la rue aux numéros 21 et 23 ; ils correspondent à la partie orientale de l'ancienne rue de la Sirène.
This made it the largest gathering ever on human rights.,Ceci en fait le plus grand rassemblement jamais organisé sur les droits de l’homme.
By the end of 2013 the company had around 350000 customers and phones were on sale in 500 retail outlets including 70 run by the company.,À la fin de l’année 2013 le bilan de l’entreprise parle de 350 000 clients 500 points de vente dont 70 boutiques propres à travers le monde.
2016: Serie Sans Repères solo show represented by A2Z Art Gallery at the Palais of Tokyo Paris France.,2016 : Série Sans Repères représenté par A2Z Art Gallery au Palais de Tokyo Paris France.
On December 19 2006 Loaiza was again accused by Colombian authorities of being responsible for the homicide of more than 100 persons after allegedly co-authoring the Massacre of Trujillo in the southern town of Trujillo Valle del Cauca Department in order to benefit the Cali cartel and his shipments of drugs.,Le 19 décembre 2006 Loaiza a de nouveau été accusé par les autorités colombiennes d'être responsable de l'homicide de plus de 100 personnes après avoir été le co-auteur du Massacre de Trujillo (en) dans le sud de la ville de Trujillo dans le département de Valle del Cauca au profit du cartel de Cali et de ses envois de drogue.
In 1997 the light was modernised and converted to solar power.,En 1997 la lumière a été modernisée et reconvertie à l'énergie solaire.
Approved by Ofcom this results in ITV plc commissioning and funding the network schedule with STV and UTV paying a fee to broadcast it.,Autorisé par l'Ofcom ce système signifie qu'ITV plc gère et finance le programme national et que STV et UTV payent des frais pour le diffuser.
It required convicts to stay in French Guiana after completion of sentence for a time equal to their forced labour time.,Au bagne français de Guyane le doublage obligeait tout condamné à rester sur place à l'issue de sa peine pour une durée équivalente à sa peine initiale.
Meanwhile additional controls of the Nile fostered development within Gezira Island and along the city's waterfront.,Un contrôle plus rigoureux exercé sur le Nil engendre le développement de l'île de Gezira.
"The epitaphs are chiseled in sunken shadows on their cheeks"").",Les épitaphes sont ciselées en ombres sur leurs joues »).
Goya was seen as a proto-Romantic in the early 19th century and the series' graphically rendered dismembered carcasses were a direct influence on Théodore Géricault best known for the politically charged Raft of the Medusa (1818–19).,Goya était vu comme un proto-romantique du début du XIXe siècle et les carcasses démembrées au rendu si graphique de cette série ont eu un impact direct sur l'art de Théodore Géricault plus connu pour son œuvre très chargée politiquement : Le Radeau de La Méduse (1818–19).
The operating budget exploded from 6 million francs in 1972 to 28 million in 1979.,Le budget de fonctionnement explose passant de 6 millions de francs en 1972 à 28 millions en 1979.
Nowadays the main industries are petrochemicals (REPSOL) fertilisers (Fertiberia) power generation and most recently the manufacture of solar panels.,L'industrie minière a été remplacée par la pétrochimique (REPSOL) la création de fertilisants (Fertiberia) la génération d'énergie et plus récemment la manufacture de panneaux solaires.
He becomes upset whenever she is disappointed in his actions.,Il est toujours déçu quel que soit son comportement.
Mohr has had numerous solo exhibitions in both museums and galleries in New York Zürich Cologne Paris Amsterdam Stuttgart Berlin Montreal São Paulo and Seoul.,Mohr a eu de nombreuses expositions personnelles dans des musées et des galeries à New York Zürich Cologne Paris Amsterdam Stuttgart Berlin Montréal São Paulo Séoul.
Between 1964 and today more than 2000 articles were published by ISREC researchers in various scientific journals notably in Cell Nature and Science.,Les activités de recherche menées à l’ISREC depuis 1964 ont conduit à la publication de plus de 2 000 articles scientifiques notamment dans des revues comme Cell Nature et Science.
She spent her childhood and early youth in Ireland.,Il passe son enfance et sa jeunesse en Irlande.
Some historians maintain the active negotiator was Max Joseph's widow Maria Anna Sophia of Saxony.,Certains historiens avancent que le négociateur actif était la veuve de Max Joseph Marie-Anne de Saxe.
