EN,FR
Panair do Brasil operated seven aircraft.,Panair do Brasil a exploité sept avions.
"He had succeeded in protecting the railroads and, indirectly, Richmond.","Il a réussi à protéger les chemins de fer et, indirectement, Richmond."
Likely two large continents would have been added.,Deux grands continents s'y seraient probablement ajouté.
This was only the fourth time the Book of Kells had been sent abroad for exhibition.,Ce n’était que la quatrième fois que le Livre de Kells était transporté à l’étranger pour y être présenté.
"The remaining literary journalists, like Liliana Heker, veiled their opinions in their work.","Les journalistes littéraires restant, comme Liliana Heker, voilaient leurs opinions dans leurs travaux."
"But I think also she did suffer, as her critics say, from what they call the queen bee syndrome: she thought, 'I can do it, why can't others?","But I think also she did suffer, as her critics say, from what they call the queen bee syndrome: she thought, 'I can do it, why can't others?"
Based on this information he wrote 230 papers on the effect of stress on the female reproductive system.,"Sur la base de ces informations, il écrivit 230 articles sur les effets du stress sur le système reproducteur féminin."
"In July, Soul Company artists came together to record the single ""Aeiou Eo?! part 2"".","En juillet, les artistes de Soul Company se sont réunis pour enregistrer le single ""Aeiou Eo?! part 2""."
Because the answer to that might not have been yes.,Parce que la réponse à cela aurait pu ne pas être oui.
"Since March 2006, Kosovo no longer classifies homosexuality as a mental disorder.","Depuis mars 2006, le Kosovo ne classe plus l'homosexualité comme un trouble mental."
"Of course, associations ""secular"" in this sense also exist in France and in many other countries.","Bien sûr, des associations « laïques » dans ce sens existent aussi en France et dans de nombreux autres pays."
"Claire Ferchaud therefore wrote to him a second letter on 1 May, which also had no effect.","Claire Ferchaud lui envoie donc un second courrier le 1er mai, qui restera lui aussi sans effet."
"Some Tibetan herders have their horse as their ""best friend"".",Certains pasteurs tibétains voient leur cheval comme leur « meilleur ami ».
"Give me five hundred such men and I will charge through the Army of the Potomac with them.""","Donnez-moi cinq cents de ces hommes et je vais charger l'armée du Potomac avec eux, »."
"See Chapter IV for background, 18 translated sources and problems related to the strike.","Voir le chapitre IV pour le contexte, 18 sources traduites et les problèmes relatifs à la grève."
"His sixth son was Roger North, the lawyer and historian.","Son sixième fils était Roger North, l'avocat et historien."
UA/drone should not fly near any important buildings or facilities of the country including nuclear facilities.,"UA / drone ne doit pas voler à proximité d'immeubles ou d'installations importantes du pays, y compris d'installations nucléaires."
"Mariem Hassan is the voice of the Sahara, the voice of the desert.","Mariem Hassan est la voix Sahara, la voix du désert."
Prevention of Kashin–Beck disease has a long history.,La prévention de la maladie de Kashin-Beck a une longue histoire.
"Since 2011, the slogan is ""every penny counts...""","Depuis 2011, le slogan est ""chaque centime compte..."""
"Possibly her best effort to date.""",Possibly her best effort to date ».
"Mustafa Shokay, ""Туркестан под властью Советов.","Mustafa Shokay, ""Туркестан под властью Советов."
Only Vert Montana remained in the catalogue for all the 18 years of production.,Seul le vert Montana est resté au catalogue pendant les dix-huit ans de production.
"Currently, both definitions encompass the same group of animals.","Actuellement, les deux définitions englobent le même groupe d'animaux."
"""Fuzzy logic controlled shunt active power filter for power quality improvement"".","""Fuzzy logic controlled shunt active power filter for power quality improvement."""
"If young people ask, I call it jangle pop.","Si les jeunes demandent, j'appelle ça de la jangle pop."
Since 1986 the party has undergone a major ideological change turning into an Islamist party.,"Depuis 1986, le parti a subi un important changement idéologique se transformer en un parti islamiste."
Kuraiteria (クライテリア) / Criteria.,Kuraiteria (クライテリア?) / Criteria.
More than 1200 delegates from 12 countries discussed proposals to end the First World War through negotiation.,Plus de 1200 délégués de 12 pays y discutent des propositions pour mettre fin à la Première Guerre mondiale par la négociation.
"Olly, in particular, seems to look up to him.","Olly, en particulier, semble le surveiller."
"To which are added, reflections on the present state of free inquiry in this country.","To which are added, reflections on the present state of free inquiry in this country."
Rincon went to Istanbul to bring the document.,Rincon est allé à Istanbul pour apporter le document.
The race was held exclusively at Monza for the first 23 years of its existence.,La course s'est déroulée exclusivement à Monza durant les 23 premières années d'existence.
Actors often did not know whether Chase liked their performances or not.,Bien souvent les acteurs ne savaient pas si David Chase aimait leurs performances ou non.
"Because of their origins, the Pumi are culturally influenced by the Tibetans.","En raison de leurs origines, les Pumi sont culturellement influencés par les Tibétains."
"Agriculture, Forestry and Other Land Use Emissions by Sources and Removals by Sinks: 1990-2011 Analysis.","Agriculture, Forestry and Other Land Use Emissions by Sources and Removals by Sinks: 1990-2011 Analysis."
All units that handle nuclear weapons must develop a coordinated visual inspection checklist.,Toutes les unités qui traitent des armes nucléaires doivent établir une liste d'inspection visuelle coordonnée.
"However, the 1977 test would have included power-sapping emissions equipment not present on the 420/Sovereign.","Cependant, les tests de 1977 auraient inclus des équipements d'émission qui ne sont pas présents sur les 420/Sovereign."
The Norwegian raids are also the first recorded Christian attacks on the Islamic Balearic Islands (though smaller attacks certainly had occurred).,Les raids norvégiens sont également les premières attaques chrétiennes enregistrées sur les Îles Baléares islamiques (bien que des attaques plus petites aient certainement eu lieu).
"In 1998, Мілена Рудницька.","En 1998, Мілена Рудницька."
"Obviously, I didn't want to use real names yet.","De toute évidence, je ne voulais pas encore utiliser de vrais noms."
"In 2015, it is possible to climb to the tower and view the mechanism.","En 2015, il est possible de monter à la tour et d'en observer le mécanisme."
"Due to his studies, he trained also in Ulm without his coach.","En raison de ses études, il a également reçu une formation à Ulm, sans son entraîneur."
"Furthermore, the non-secured and underpaid work on plantations has provoked deaths, even of young children, during decades.","En outre, le travail non sécurisé et sous-payés dans les plantations a provoqué des décès, même de jeunes enfants, pendant des décennies."
"""The Study of Wretched Subjects.""","""The Study of Wretched Subjects."""
"Kruger also stated that, while working on the show, she spent more time with Plank than with her partner and friends.","Kruger a également déclaré que, tout en travaillant sur la série, elle a passé plus de temps avec Plank qu'avec son partenaire et ses amis."
"1792 – Captain George Vancouver spends only one day on the site which, almost 100 years later, would bear his name.","1792 – Le capitaine George Vancouver ne passe qu'une journée sur le site qui, presque 100 ans plus tard, portera son nom."
"As mayor of Bălți, formally he is in a business travel.","En tant que maire de Bălți, il est officiellement en voyage d'affaires."
"""In which the philosopher Jean-Luc Nancy takes up the question of politics and guides us through the Republic of Hungary.""","""Où le philosophe Jean-Luc Nancy aborde la question de la politique et nous guide à travers la République de Hongrie."""
It is therefore no surprise that she now joined the struggle against Rome.,Il n'est donc pas surprenant qu'elle ait rejoint la lutte contre Rome.
"At least, we have brought to the common task a great deal of devotion and passion.","Du moins, avons-nous apporté à la tâche commune beaucoup de dévouement et de passion."
"He and Léonie separated for good in 1910, although Léonie and Isamu continued to live in Japan.","Lui et Leonie se séparent pour de bon en 1910, bien que Léonie et Isamu continuent à vivre au Japon."
Libra Music 1998: Garin.,Libra Music 1998 : Garin.
"Established in 2001, the Mechanism fosters cooperation among national civil protection authorities across Europe.","Établi en 2001, ce mécanisme encourage la coopération entre les autorités de protection civile nationales en Europe."
"The traits of M. xanthus make it very easy to study, and therefore important to research.","Les caractéristiques de M. xanthus la rendent très facile à étudier, et donc importante en recherche."
These elders speak of a tree that destroys the notion of time.,Ces anciens parlent d'un arbre qui détruit la notion de temps.
Fourteen historians and sociologists signed a letter to the publishing house.,Quatorze historiens et sociologues ont signé une lettre ouverte à la maison d'édition.
"Position Puerto Rivero (Malvinas Islands), English authorities consider us detained.","Position Puerto Rivero (îles Malouines), les autorités anglaises nous considèrent détenus."
"I (November 2018, Blood Music) B-sides and Remixes, Vol.","I (novembre 2018, Blood Music) B-sides and Remixes, Vol."
Al-Warraq challenged the notion of revealed religion.,Al-Warraq conteste la notion de la religion révélée.
Matilda Tone and the children came back to Europe to join Tone in France 18 months later.,Mathilde Tone et les enfants reviennent en Europe pour rejoindre Tone en France 18 mois plus tard.
The case hinged again on whether a dedication of right of way had been intended by the previous owners of Lissadell.,L'affaire portait de nouveau sur la question de savoir si une dédicace de droit de passage avait été voulue par les anciens propriétaires de Lissadell.
Are there any organic biomarkers present?,Y a-t-il présence de biomarqueurs organiques ?
"For the next fifteen years, he worked to develop other game systems.","Pendant les quinze années qui suivirent, il travailla à développer d'autres systèmes de jeu."
A compromise was reached and the number of flags simply decreased.,Un compromis fut finalement trouvé et le nombre de drapeaux simplement diminué.
II: History of the Peignot Typefoundry.,II: History of the Peignot Typefoundry.
"An equation that, according to him, finds its resolution only in the monarchical system.",Une équation qui ne trouve selon lui sa résolution que dans le système monarchique.
The one good thing he had done in his life was to not kill a spider he met in the city.,La seule bonne chose qu'il avait fait dans sa vie était de ne pas tuer une araignée qu'il avait rencontré dans une ville.
The letter also expressed his belief that totally unforeseen events before the end of the century would lead to an unprecedented collapse of civilization.,La lettre a également exprimé sa conviction que des événements totalement imprévus avant la fin du siècle entraîneraient un effondrement sans précédent de la civilisation.
His appearances throughout the country were like one continuous farewell matinée.,Ses apparitions à travers le pays étaient comme une continuelle matinée d'adieux.
"In 1992, Arthur left Fun Radio for Europe 1.","En 1992, Arthur quitte Fun Radio pour Europe 1."
Some of these changes were part of an attempt to reflect European standards.,Certains de ces changements s'inscrivaient dans le cadre d'une tentative de refléter les normes européennes.
"In 1507 he signed works now in London and Berlin, after which nothing further about him is known.","En 1507 il signe des œuvres maintenant à Londres et à Berlin, après quoi on ne sait plus rien de lui."
Occitania or Pays d'Oc are the most frequently used terms today.,Occitanie ou Pays d'Oc sont les termes les plus fréquemment employés aujourd'hui.
"The key technical innovation was the introduction of apt, a new package management interface.","The key technical innovation was the introduction of apt, a new package management interface."
North Atlantic Right Whales: From Hunted Leviathan to Conservation Icon.,North Atlantic Right Whales: From Hunted Leviathan to Conservation Icon.
Cinéma des premiers temps et religion - An Invention of the Devil?,Cinéma des premiers temps et religion/An Invention of the Devil?
"However, in April 1969, production was again reduced to ten per month.","En avril 1969, la production est de nouveau réduite à dix par mois."
He asked for forgiveness from God and from the Jewish people.,Il demande le pardon de Dieu et du peuple juif ».
"In 2003, she was again nominated in the same category for Mystic River.","En 2003, elle a de nouveau été nommée dans cette catégorie pour Mystic River."
On 15 November the Scientific Commissioners reported that half the potato crop had been destroyed.,Le 15 novembre les commissaires scientifiques indiquent que la moitié de la récolte de pommes de terre a été détruite.
"Mazzini was also an early advocate of a ""United States of Europe"" about a century before the European Union began to take shape.",Mazzini est parmi les premiers défenseurs des « États-Unis d'Europe » environ un siècle avant que l’Union européenne commence à prendre forme.
"At the time, he saw only three of them, and he believed them to be fixed stars near Jupiter.","À ce moment, il n'en avait observé que trois et pensait qu'il s'agissait d'étoiles fixes près de Jupiter."
The French were preparing new air fields in Syria which were expected to be ready by 15 May.,"Les Français préparèrent de nouveaux aérodromes en Syrie, qui devaient être prêts pour le 15 mai."
"No Jewish person should abandon his or her house, farm, kibbutz or job without authorization.","Aucun Juif ne doit abandonner son domicile, sa ferme, son kibboutz ou son travail sans autorisation."
"The F-20 did, however, have several problems inherent to its small size.",Le F-20 rencontre cependant plusieurs problèmes inhérents à sa petite taille.
"Since then, periodic droughts and floods have continued to affect Malawi.","Depuis, les sécheresses et les inondations régulières continuent d'affecter le Malawi."
"Because in His great might, He had created Auschwitz, Birkenau, Buna, and so many other factories of death?","Parce que dans Sa grande puissance, Il avait créé Auschwitz, Birkenau, Buna, et tant d'usines de la mort ?"
We lack the principal ingredient for national life.,Il nous manque le principal ingrédient de la vie nationale.
Everynight Life: Culture and Dance in Latin/o America.,Everynight Life: Culture and Dance in Latin/o America.
"In Book 2, electricity and gravity are described as fundamental forces of the will.","Dans le livre deux, l'électricité et la gravité sont décrits comme les forces fondamentales de la Volonté."
Those who do not know how to smile finally institutionalize tears and call to consider this as an adoration.,Ceux qui ne savent pas bien sourire finissent par institutionnaliser les larmes et appeler à considérer cela comme adoration.
"(2003, Compilation) 2004 Maurice Larcange joue Aznavour et Trénet.","(2003, Compilation) 2004 Maurice Larcange joue Aznavour et Trénet."
"Often, the nganga was dressed similar to his nkondi.","Très souvent, le nganga était habillé de la même façon que son nkondi."
The magic word to appear and disappear Lupin.,Le mot magique pour faire apparaître et disparaître Lupin.
I intend to live the remainder of the years God gives me on this earth doing the things I have always done ...,J'ai l'intention de vivre le reste des années que Dieu m'a données sur cette Terre à faire les choses que j'ai toujours faites...
He then moved to Detroit Holley Carburetor.,Il part ensuite à Detroit Holley Carburetor.
"According to this concept, the free union of adults is a legitimate relationship that should be respected.","Selon ce concept, l'union libre d'adultes est une relation légitime qui devrait être respectée."
"At the library, there is no food, but Nick insists on finding books because he argues people need more than just food.","À la bibliothèque, il n'y a pas de nourriture, mais Nick insiste pour trouver des livres parce qu'il soutient que les gens ont besoin de plus que de la nourriture."
This cut off all trade between Iceland and its main trading partner.,Cela coupa tout échange entre l’Islande et son principal partenaire commercial.
"Meanwhile, in Canada, a new battalion was created on November 30, 1950.","Entre-temps, au Canada, un nouveau bataillon est créé le 30 novembre 1950."
"In 2007, she appeared in the humorous TV show Sem Controle of Sistema Brasileiro de Televisão.","En 2007, elle est apparue dans l'émission de télévision humoristique Sem Controle de Sistema Brasileiro de Televisão."
The concept for the website dated back to 2000 but it took eight years to find an appropriate producer in Japan.,"Le concept du site remonte à 2000, mais il a fallu huit ans pour trouver un producteur au Japon."
In 1990 the Decennial Strategy (1990–2000) for the Mobilization of Water Resources and the Maximum Mobilization Maximale of available Resources was set up.,"En 1990, la stratégie décennale (1990-2000) pour la mobilisation des ressources en eau et la mobilisation maximale des ressources disponibles a été mise sur pied."
"These people are not immigrants, they're refugees running from death.","Ces personnes ne sont pas des immigrants, ce sont des réfugiés fuyant la mort."
Towns such as Lowell prospered as a result.,Des villes telles que Lowell ont prospéré par ce biais.
"If Athena is present in is IV, then her protege Heracles is certainly in is XI.","Si Athéna est présente en est IV, alors son protégé Héraclès est certainement en est XI,."
"He finally died of his wounds on July 5, after the regime had agreed to the people's demands.","Il meurt finalement de ses blessures le 5 juillet, après que le régime ait accepté les demandes du peuple."
"It alternates between ""Murder"" and ""Mission"" accomplished.","Il alterne entre ""Murder"" et ""Mission"" accomplie."
"In order to advance the development of the reform, EIOPA consults the market, including through Consultation Papers.","Afin de progresser dans l’élaboration de la réforme, l’EIOPA consulte le marché, notamment par l’intermédiaire de Consultation Papers."
The memorial association now began reconsidering some of its plans.,L'association commémorative commence à reconsidérer certains de ses plans.
"In all, about 70 Americans never returned from the expedition.","En tout, environ 70 Américains ne reviendront jamais de cette expédition."
"During the winter months we had all been drawn together, but between Mertz and Ninnis there existed a very deep bond.","Pendant les mois d'hiver, nous avions tous été entraînés ensemble, mais entre Mertz et Ninnis, il existait un lien très profond."
"When they threatened to refuse to support it, the plan was rewritten to provide more water to the park.","Quand ils ont menacé de refuser de le soutenir, le plan a été réécrit pour fournir plus d'eau au parc."
"Songs from the Vatican Gift Shop, on March 5, 1996.","Songs from the Vatican Gift Shop, le 5 mars 1996."
"Wenger said: ""We’re delighted that Ryo Miyaichi has joined us.","Wenger déclare : ""Nous sommes ravis que Ryo Miyaichi nous ait rejoint."
His sister Asiya Aslanova gave them to the museum.,Sa sœur Assiya Aslanova les a données au musée.
The west group B and C is very damaged.,Le groupe ouest B et C est très endommagé.
"I believe it is only a matter of time until microbes once again assert control over our population, since we are unwilling to control it ourselves.","Je crois que c'est seulement une question de temps avant que les microbes assurent à nouveau le contrôle de notre population, puisque nous sommes pas désireux de la contrôler nous-même."
If you break the law you pay the penalty.,(If you break the law you pay the penalty.
Stretton ignored me.,Stretton m'a ignoré.
Chapman had with him now three small regiments and a few artillery pieces to hold the Valley.,Chapman a maintenant avec lui trois petits régiments et quelques pièces d'artillerie pour tenir la vallée.
Several students doubted Norman's explanation; some of them left the group.,Plusieurs disciples doutèrent des explications de Norman; certains quittèrent le groupe.
Officers employed within these specialised units must first qualify as a detective.,Les officiers employés dans ces unités spécialisées doivent d'abord être qualifiés de détective.
He and his housekeeper Millie Schober and twenty customers were swooped down on by the police and all taken to the station.,He and his housekeeper Millie Schober and twenty customers were swooped down on by the police and all taken to the station.
"It is open to visitors, who admire the preserved walls and three towers.","Il est ouvert aux visiteurs, qui admirent les murs conservés et trois tours."
"At Potsdam, the assumption by many was that a Final German Peace Treaty was imminent, but this turned out to be incorrect.","À Potsdam, l’hypothèse faite par un grand nombre était qu'un traité de paix allemand final était imminente, mais cela s’avéra être incorrect."
Is This the True Face of Britain's Young?,Est-ce le vrai visage de la jeunesse britannique ?
"The result is swift, elegant animation at 60 frames a second—the same speed as the VF2 coin-op ...","The result is swift, elegant animation at 60 frames a second—the same speed as the VF2 coin-op..."
"More than half of the network has been paved, though maintenance remains a problem.","Plus de la moitié du réseau a été pavé, mais la maintenance reste un problème."
It is like Li Keyong had not died.,C'est comme si Li Keyong n'était pas mort.
Cavos spent more than forty years in Russia and died in St Petersburg.,Cavos a passé plus de quarante ans en Russie et est mort à Saint-Pétersbourg.
"Marchionne last appeared in public on June 26 in Italy, where he appeared to be quite lethargic and fatigued.","Marchionne est apparu pour la dernière fois en public le 26 juin en Italie, où il semblait assez léthargique et fatigué."
"A new bridge is built quickly, then two new bridges, but without success.","Un nouveau pont est rapidement construit, puis deux nouveaux ponts suspendus, mais sans succès."
Erke-qara fled for the second time.,Erké-qara fuit pour la seconde fois.
Remus Quietanus proposed 14000.,Remus Quietanus en propose 14 000.
"That same year, the apostolate of father Gravrand in Senegal came to an end.",Cette même année l'apostolat du père Gravrand au Sénégal se termine.
There is no other reality than nature.,Il n’y a pas d’autre réalité que la nature.
"But the Petit Beurre of LU is not the first to appear, also LU does not have the exclusivity of the name.","Mais le Petit Beurre de LU n'est pas le premier à apparaître, aussi LU ne possède pas l'exclusivité de l'appellation."
"Thereafter, Minakata visited the museum often to ask advice from Franks.","Par la suite, Minakata visite souvent le musée afin de demander conseil à Franks."
A god and a goddess felt sympathy for the young prince and princess.,Un dieu et une déesse éprouvaient de la sympathie pour le jeune prince et la princesse.
"However, it appears that his political renunciation was not sincere, since he was again arrested in 1929, this time under the auspices of the Peace Preservation Law.","Cependant, il semble que son renoncement politique n'ait pas été sincère car il est de nouveau arrêté en 1929, cette fois-ci dans le cadre des lois de préservation de la paix."
"New Liberian Ambassador, Her Only One, Lands Here Today To Take Up Post In U.S. The New York Times, 20 April 1952 Front Door or Back?","New Liberian Ambassador, Her Only One, Lands Here Today To Take Up Post In U.S. Article du New York Times du 20 avril 1952 Front Door or Back ?"
"In 1995, he becomes known outside of Morocco thanks to his work with videos.","En 1995, il se fait connaître en dehors du Maroc grâce à son travail vidéo."
"The idea of ""perfect community"" was also present in medieval philosophy.","L'idée de la ""communauté parfaite"" était aussi présente dans la philosophie médiévale."
Twelve years of work on this subject resulted in the publication of the book Adventures of an Architectural Detective: Tokyo (1986).,Douze ans de travail sur ce sujet aboutissent à la publication du livre Adventures of an Architectural Detective: Tokyo (1986).
"Paul and James were both heavily identified with their own ""brands"" of Christianity.","Paul et James étaient tous deux fortement identifiés avec leurs propres ""marques"" du christianisme."
"Originally, United Nations Member States were unofficially grouped into five geopolitical regional groups.","À l'origine, les États membres de l'ONU ont été officieusement regroupés en cinq groupes géopolitiques."
"However, governments do make serious efforts to implement the recommendations.","Cependant, les gouvernements font de sérieux efforts pour mettre en œuvre ces recommandations."
"His report was submitted to the President of the Republic in July 2010, thus signing the dissolution of this temporary committee.","Son rapport est remis au Président de la République en juillet 2010, signant ainsi la dissolution de cette commission temporaire."
The Pythons had a definite idea about what they wanted to do with the series.,Les Python avaient une idée très précise de ce qu'ils voulaient faire avec la série.
"By decree of 1477, the king extended the condemnation to the entire Alagon family.",Par son décret de 1477 le roi étend la condamnation à toute la famille d'Alagon.
The story then ends with the three overlooking New York before Dana questions what to do next.,L'histoire se termine alors avec les trois surplombant New York avant que Dana se demande quoi faire ensuite.
"The Chinese army its organization and military efficiency, International Secretariat, Institute of Pacific Relations, 1939.","The Chinese army its organization and military efficiency, International Secretariat, Institute of Pacific Relations, 1939."
Some soldiers even returned without their rifles.,Certains soldats revinrent même sans leur fusil.
"His army exceeded a thousand thousand"".",Son armée dépasse le millier de milliers ».
All buildings and homes are encouraged to display the South Korean national flag Taegukgi.,Tous les bâtiments et maisons sont encouragés à afficher le drapeau national sud-coréen Taegukki.
This damaged his reputation in the same fashion as his later actions at Glencoe.,Cela endommagea sa réputation de la même manière que ses actions ultérieures à Glencoe.
"The United States became the world's largest manufacturer of automobiles, and Henry Ford's goal of 30 years earlier—that any man with a good job should be able to afford an automobile—was achieved.","Les États-Unis sont devenus le plus grand fabricant d’ automobiles au monde et l’objectif d'Henry Ford 30 ans plus tôt, à savoir que tout homme ayant un bon travail puisse se permettre une automobile, a été atteint."
I am a British Asian.,I am a British Asian.
"Her dream is to become a cool beauty, but has yet to accomplish this goal.","Son rêve est de devenir une beauté froide, mais n'a pas encore atteint cet objectif."
"By its early 21st century, Robinson's world has aircraft, information technology, and potential access to nuclear weapons.","Au début du XXIe siècle, le monde de Robinson dispose d'avions, de technologies de l'information et d'un accès potentiel aux armes nucléaires."
He noted that funds for construction had been collected by Moses Montefiore twelve years earlier.,Il note que les fonds pour la construction ont été recueillis par Moïse Montefiore douze ans auparavant.
The painting in Rotterdam is also dated 1522 by the artist.,"La peinture à Rotterdam est aussi datée de 1522 par l'artiste,."
"""Grumble"" Jones were detached.)","""Grumble"" Jones étaient momentanément détachées.)"
"Although it did not collapse completely, Imperial Mali was not as powerful as it once was.","Bien qu'il n'ait pas s'effondrer complètement, Imperial Mali n'était pas aussi puissant qu'il l'était autrefois."
"(Proteaceae), in which he presents the first major revision of the genus for over a century.","(Proteaceae), dans lequel il présente la première révision d'importance du genre depuis plus d'un siècle."
They can take care of themselves better than you think...,Ils peuvent prendre soin d'eux bien mieux que vous le pensez...
"He discusses marriage, which is treated similarly in the Paedagogus.","Il parle du mariage, qui est traité de la même manière dans le Paedagogus."
The first plants to be established are those of Lee Cooper.,Les premières usines à s'établir sont celles de Lee Cooper.
"Azumabito, who had already confessed, was treated the same.","Azumabito, qui a déjà avoué, est traité de la même façon."
"In other cases, attempts have been made to divide countries based on cultural boundaries by secession or partition.","Dans d'autres cas, des tentatives ont été faites pour diviser les pays sur la base de frontières culturelles par sécession ou partition."
"However, Kirby-Smith detained the division and divided it into two smaller ones.","Toutefois, Kirby-Smith arrêta cette division et la divisa en deux plus petites."
"In March 2017, a report by Thomson Reuters identified 52,741 pieces of legislation that have been passed since 1990.",En mars 2017 un rapport de Thomson Reuters a identifié 52 741 éléments de législation qui ont été actés depuis 1990.
"Non intendir: Tazir, tazir.","Non intendir: Tazir, tazir."
"There were no other studios available.""","Il n'y avait pas d'autres studios disponibles."""
It has a far deeper meaning and expression than Christmas.,Il a une signification et une expression beaucoup plus profondes que Noël.
Tyler is a single mother who just lost her job in San Francisco.,Tyler est une mère célibataire qui vient de perdre son travail à San Francisco.
"The shelter is run by a formerly homeless woman, Kathy.","Le refuge est géré par une ancienne femme sans abri, Kathy."
"He apologizes to the Glee club members, and the group resolves to continue without Will.","Il s'excuse auprès des membres du Glee club, et le groupe décide de continuer sans Will."
That is government; that is its justice; that is its morality.,"Voilà le gouvernement, voilà sa justice, voilà sa morale !"
"In support of her thesis, she quotes from two letters of Lord Bryce.","À l’appui de sa thèse, elle cite deux lettres de Lord Bryce."
"The Nixon administration strongly supported Israel, an American ally in the Middle East, but the support was not unconditional.","L'administration Nixon soutenait Israël, un allié américain au Moyen-Orient, mais le soutien n'était pas inconditionnel."
CG-73 was later named Port Royal.,Le CG-73 a ensuite été nommé Port Royal.
Why would we not have the necessary power to become one of the world's centres of attraction?,Pourquoi n’aurions-nous pas la puissance nécessaire pour devenir l’un des centres névralgiques du monde ?
"We can cite, as a defense mechanism, the Chain of trust in iOS.","On peut citer, comme mécanisme de défense, la chain of trust présente dans iOS."
"Pol Bury, 1950) Histoires naturelles de la Crevêche (ill.","Pol Bury, 1950) Histoires naturelles de la Crevêche (ill."
I do not know whether or not these Commissars were sentenced to death in a regular fashion.,Je ne sais pas si ces commissaires ont été condamnés à mort de façon régulière.
The image is called Luang Phor To.,L’image s’appelle Luang Phor To.
It was a triumphant season for Juan Arvizu.,Ce fut une saison triomphale pour Juan Arvizu.
The two C terminals are about 48% identical.,Les deux domaines C terminaux sont identiques à 48%.
Villiers-Stuart was a Captain in the 12th Lancers.,Villiers-Stuart était capitaine dans les 12e lanciers .
Such systems are said to be in the same universality class.,De tels systèmes sont dits être dans la même classe d'universalité.
"By the recommendation of Thunberg, Kirill Laxman wrote a letter to him.","Sur la recommandation de Thunberg, Kirill Laxman lui écrit une lettre."
"I'm the head of Vecna.""","Je suis la tête de Vecna""."
"Downloaded 13 March 2007 Mayr, Ernst.","Downloaded 13 March 2007 Mayr, Ernst."
Development started in 2000 in cooperation with DLR.,Le développement a commencé en 2000 en coopération avec le DLR.
The other five are available to Hydro-Québec employees can go to spend their holidays.,Les cinq autres sont à la disposition des employés d'Hydro-Québec qui peuvent y aller passer leurs vacances.
In a democracy citizens have rights but also duties: with freedom comes responsibility.,"Dans une démocratie, les citoyens ont des droits mais aussi des devoirs ; la liberté s'accompagne de la responsabilité."
"The international ramifications of his marriage were not, however, so easily resolved.","Toutefois, les ramifications internationales de son mariage ne sont pas si faciles à résoudre."
I respectfully advise caution as it may be dangerous to be associated with me my friends.,Je conseille respectueusement la prudence car il peut être dangereux d'être associé avec moi mes amis.
She competed in piano and organ in the spring of 2003.,Elle fait son concours en piano et en orgue au printemps 2003.
It was opened shortly after the original in Sydney.,Il a été ouvert peu de temps après l'original à Sydney.
President Compaoré would soon retract most of the many reforms made by Sankara.,Le président Compaoré allait bientôt revenir sur la plupart des réformes effectuées par Sankara.
"Its appearance is supposed to bring peace, wealth, and harmony.","Son apparition est censée apporter la paix, la richesse et l'harmonie."
Central Java Government announced plans to expand the airport in 2004.,The Central Java Government announced plans to expand the airport in 2004.
"According to Carr, this document is the first recorded Soviet step in the rapprochement with Germany.","Selon Carr, ce document est la première étape soviétique enregistrée dans le rapprochement avec l'Allemagne."
Menis often describes this as his inspiration to study Architecture later in College.,Menis décrit souvent cela comme son inspiration pour étudier l’architecture plus tard à l’Université.
This suicide attempt was only the first attempt of escape by Pirotte.,Cette tentative de suicide n'est qu'une première tentative d’évasion de la part de Pirotte.
"""An online database of names and descriptions as an alternative to registration"".",An online database of names and descriptions as an alternative to registration.
"Years pass, and Bruno comes to be an irresponsible man who does not respect laws.",Les années passent et Bruno devient un homme irresponsable qui ne respecte pas la loi.
"The hot weather seemed to have no effect upon her voice, unless it was to render it still more soft and flexible.","Le temps chaud semblait n'avoir aucun effet sur sa voix, à moins de la rendre encore plus douce et souple."
Cognitive Architecture: From Bio-politics to Noo-politics.,Cognitive Architecture: From Bio-politics to Noo-politics.
"Since 2011, the ship is operated by 3Oceans, a Polish private ship operator.","Depuis 2011, le navire est exploité par 3Oceans, un opérateur polonais de navire privé."
"And yet, could you stuff my pipe?","Et pourtant, pouvez-vous la bourrer ma pipe ?"
Since 2008 the job market for pilots has deteriorated rapidly.,Depuis 2008 le marché de l'emploi des pilotes se détériore rapidement.
"Muhammad came with 12,000 fighters against a coalition of tribes.",Mahomet vint avec 12 000 combattants contre une coalition de tribus.
"She bears two children with Sinha (""lion""), who keeps them in captivity in a forest.","Elle porte deux enfants avec Sinha (""Lion""), qui les garde en captivité dans une forêt."
"If physical, do they have a separate existence from physical bodies, or are they part of them?","S'ils sont physiques, ont-ils une existence séparée des corps physiques, ou en font-ils partie ?"
Those of DAH come mainly from the department.,Celles de DAH proviennent principalement du département.
1 CCR (M) was still part of the 1st Canadian Division.,Le 1 RCC (M) étant encore partie de la 1re Division Canadienne.
"Ford once said ""Our competition is the horse.""; the 9N was intended for farmers who were not mechanically minded.","Ford a dit une fois ""Notre concurrent est le cheval.""; le 9N a été prévu pour les agriculteurs qui n'ont pas l'esprit mécanique."
The state will also gradually stop covering their expenses over the next seventeen years.,L’État cessera aussi progressivement de couvrir ses dépenses au cours des 17 prochaines années.
